picture_id,cluster_id,cluster_rank
101742,59,1
101742,26,2
101742,49,3
101742,53,4
101744,78,1
101744,31,2
101744,42,3
101744,19,4
101746,59,1
101746,62,2
101746,11,3
101746,79,4
101748,57,1
101748,0,2
101748,23,3
101748,60,4
101749,74,1
101749,27,2
101749,60,3
101749,57,4
10175,1,1
10175,8,2
10175,43,3
10175,104,4
101750,23,1
101750,50,2
101750,14,3
101750,13,4
101751,60,1
101751,10,2
101751,51,3
101751,0,4
101753,32,1
101753,30,2
101753,13,3
101753,57,4
101756,27,1
101756,15,2
101756,0,3
101756,57,4
101757,60,1
101757,51,2
101757,27,3
101757,0,4
101758,37,1
101758,27,2
101758,0,3
101758,35,4
10176,1,1
10176,69,2
10176,79,3
10176,40,4
101762,1,1
101762,92,2
101762,43,3
101762,69,4
101766,49,1
101766,108,2
101766,59,3
101766,14,4
101767,43,1
101767,1,2
101767,69,3
101767,54,4
10177,1,1
10177,69,2
10177,92,3
10177,79,4
101771,31,1
101771,0,2
101771,42,3
101771,55,4
101772,77,1
101772,35,2
101772,0,3
101772,54,4
101774,108,1
101774,59,2
101774,55,3
101774,39,4
101776,68,1
101776,108,2
101776,95,3
101776,26,4
101778,60,1
101778,57,2
101778,0,3
101778,10,4
10178,84,1
10178,17,2
10178,47,3
10178,97,4
101780,65,1
101780,8,2
101780,40,3
101780,2,4
101781,83,1
101781,32,2
101781,13,3
101781,0,4
101785,39,1
101785,91,2
101785,82,3
101785,2,4
101786,22,1
101786,75,2
101786,97,3
101786,11,4
101788,46,1
101788,109,2
101788,60,3
101788,0,4
10179,68,1
10179,84,2
10179,79,3
10179,104,4
101793,78,1
101793,6,2
101793,15,3
101793,72,4
101794,26,1
101794,96,2
101794,10,3
101794,34,4
101797,91,1
101797,42,2
101797,66,3
101797,68,4
10180,87,1
10180,17,2
10180,68,3
10180,65,4
101803,41,1
101803,77,2
101803,15,3
101803,35,4
101805,19,1
101805,45,2
101805,0,3
101805,27,4
101809,32,1
101809,83,2
101809,0,3
101809,60,4
10181,80,1
10181,17,2
10181,95,3
10181,20,4
101810,70,1
101810,27,2
101810,19,3
101810,50,4
101811,69,1
101811,19,2
101811,71,3
101811,97,4
101812,108,1
101812,31,2
101812,84,3
101812,64,4
10182,3,1
10182,44,2
10182,92,3
10182,104,4
10183,92,1
10183,69,2
10183,11,3
10183,97,4
10184,75,1
10184,69,2
10184,92,3
10184,11,4
10185,17,1
10185,92,2
10185,43,3
10185,95,4
10186,43,1
10186,104,2
10186,84,3
10186,69,4
101860,16,1
101860,51,2
101860,0,3
101860,23,4
101861,88,1
101861,51,2
101861,0,3
101861,96,4
101862,0,1
101862,27,2
101862,46,3
101862,85,4
101864,91,1
101864,42,2
101864,66,3
101864,82,4
101868,6,1
101868,23,2
101868,51,3
101868,95,4
10187,108,1
10187,91,2
10187,80,3
10187,42,4
101872,109,1
101872,60,2
101872,46,3
101872,51,4
101873,74,1
101873,13,2
101873,27,3
101873,51,4
10188,68,1
10188,17,2
10188,87,3
10188,84,4
101880,40,1
101880,59,2
101880,71,3
101880,43,4
101888,29,1
101888,109,2
101888,28,3
101888,50,4
10189,64,1
10189,2,2
10189,79,3
10189,98,4
101890,69,1
101890,79,2
101890,1,3
101890,103,4
101893,69,1
101893,71,2
101893,1,3
101893,95,4
10190,1,1
10190,92,2
10190,104,3
10190,89,4
101900,52,1
101900,43,2
101900,11,3
101900,79,4
101906,69,1
101906,11,2
101906,95,3
101906,103,4
101907,53,1
101907,10,2
101907,27,3
101907,60,4
101909,35,1
101909,50,2
101909,0,3
101909,95,4
10191,52,1
10191,91,2
10191,44,3
10191,104,4
101911,72,1
101911,39,2
101911,57,3
101911,10,4
101917,37,1
101917,15,2
101917,10,3
101917,63,4
101918,53,1
101918,64,2
101918,79,3
101918,11,4
10192,1,1
10192,69,2
10192,43,3
10192,92,4
101924,86,1
101924,80,2
101924,23,3
101924,60,4
101925,86,1
101925,27,2
101925,13,3
101925,0,4
101926,52,1
101926,23,2
101926,91,3
101926,93,4
101927,16,1
101927,19,2
101927,74,3
101927,51,4
10193,68,1
10193,43,2
10193,11,3
10193,79,4
101933,104,1
101933,95,2
101933,97,3
101933,17,4
101934,104,1
101934,75,2
101934,97,3
101934,11,4
101935,109,1
101935,60,2
101935,0,3
101935,70,4
10194,51,1
10194,50,2
10194,2,3
10194,0,4
101944,27,1
101944,106,2
101944,105,3
101944,0,4
101948,62,1
101948,53,2
101948,19,3
101948,11,4
101949,70,1
101949,77,2
101949,88,3
101949,10,4
10195,21,1
10195,40,2
10195,69,3
10195,1,4
101951,35,1
101951,34,2
101951,37,3
101951,96,4
101953,109,1
101953,10,2
101953,27,3
101953,35,4
101954,39,1
101954,23,2
101954,60,3
101954,52,4
101956,64,1
101956,19,2
101956,95,3
101956,71,4
101957,66,1
101957,23,2
101957,95,3
101957,54,4
101958,15,1
101958,59,2
101958,85,3
101958,31,4
101959,40,1
101959,8,2
101959,84,3
101959,47,4
10196,21,1
10196,84,2
10196,95,3
10196,104,4
101960,6,1
101960,55,2
101960,63,3
101960,50,4
101964,49,1
101964,95,2
101964,48,3
101964,9,4
101969,7,1
101969,95,2
101969,66,3
101969,78,4
10197,8,1
10197,1,2
10197,104,3
10197,92,4
101970,105,1
101970,77,2
101970,10,3
101970,95,4
101972,35,1
101972,27,2
101972,57,3
101972,10,4
101973,68,1
101973,84,2
101973,95,3
101973,87,4
101976,105,1
101976,4,2
101976,70,3
101976,0,4
101978,109,1
101978,28,2
101978,29,3
101978,0,4
10198,108,1
10198,11,2
10198,64,3
10198,22,4
101980,12,1
101980,38,2
101980,67,3
101980,30,4
101984,49,1
101984,94,2
101984,83,3
101984,80,4
101989,32,1
101989,96,2
101989,72,3
101989,10,4
10199,31,1
10199,70,2
10199,51,3
10199,23,4
101992,55,1
101992,43,2
101992,69,3
101992,64,4
101995,35,1
101995,60,2
101995,23,3
101995,10,4
102,3,1
102,104,2
102,109,3
102,79,4
10200,13,1
10200,55,2
10200,23,3
10200,77,4
102000,101,1
102000,47,2
102000,1,3
102000,55,4
102004,91,1
102004,11,2
102004,36,3
102004,79,4
10201,77,1
10201,78,2
10201,16,3
10201,51,4
102011,103,1
102011,64,2
102011,19,3
102011,1,4
102012,47,1
102012,108,2
102012,23,3
102012,79,4
102015,30,1
102015,13,2
102015,35,3
102015,106,4
102017,31,1
102017,97,2
102017,11,3
102017,44,4
102019,23,1
102019,51,2
102019,100,3
102019,27,4
10202,91,1
10202,3,2
10202,16,3
10202,62,4
102020,47,1
102020,56,2
102020,43,3
102020,104,4
102021,29,1
102021,28,2
102021,4,3
102021,0,4
102022,50,1
102022,6,2
102022,74,3
102022,102,4
102023,87,1
102023,17,2
102023,68,3
102023,84,4
10203,3,1
10203,60,2
10203,6,3
10203,0,4
102032,21,1
102032,104,2
102032,1,3
102032,69,4
102038,58,1
102038,39,2
102038,26,3
102038,30,4
102039,77,1
102039,57,2
102039,0,3
102039,51,4
10204,23,1
10204,6,2
10204,78,3
10204,63,4
102040,80,1
102040,68,2
102040,91,3
102040,108,4
102048,68,1
102048,95,2
102048,104,3
102048,84,4
10205,31,1
10205,69,2
10205,75,3
10205,66,4
102057,17,1
102057,87,2
102057,95,3
102057,68,4
102058,27,1
102058,0,2
102058,60,3
102058,10,4
10206,31,1
10206,68,2
10206,84,3
10206,69,4
102065,60,1
102065,32,2
102065,109,3
102065,13,4
102069,75,1
102069,97,2
102069,69,3
102069,11,4
10207,71,1
10207,75,2
10207,103,3
10207,69,4
102075,90,1
102075,94,2
102075,45,3
102075,2,4
10208,9,1
10208,6,2
10208,23,3
10208,3,4
102082,47,1
102082,103,2
102082,1,3
102082,69,4
102085,7,1
102085,61,2
102085,84,3
102085,73,4
102088,52,1
102088,91,2
102088,60,3
102088,27,4
102089,31,1
102089,4,2
102089,30,3
102089,13,4
10209,65,1
10209,53,2
10209,44,3
10209,79,4
102090,70,1
102090,46,2
102090,63,3
102090,0,4
102093,36,1
102093,53,2
102093,3,3
102093,45,4
102095,94,1
102095,19,2
102095,108,3
102095,44,4
102097,35,1
102097,15,2
102097,96,3
102097,0,4
10210,53,1
10210,9,2
10210,62,3
10210,93,4
102101,42,1
102101,40,2
102101,31,3
102101,30,4
102107,30,1
102107,29,2
102107,4,3
102107,35,4
10211,9,1
10211,86,2
10211,6,3
10211,3,4
102111,46,1
102111,91,2
102111,80,3
102111,105,4
102116,65,1
102116,87,2
102116,44,3
102116,47,4
102117,106,1
102117,105,2
102117,108,3
102117,83,4
102118,13,1
102118,78,2
102118,6,3
102118,0,4
10212,3,1
10212,45,2
10212,91,3
10212,95,4
102123,70,1
102123,60,2
102123,27,3
102123,35,4
102124,27,1
102124,10,2
102124,60,3
102124,32,4
10213,97,1
10213,75,2
10213,104,3
10213,69,4
102131,86,1
102131,60,2
102131,27,3
102131,57,4
102135,28,1
102135,29,2
102135,4,3
102135,14,4
102136,84,1
102136,65,2
102136,45,3
102136,8,4
10214,1,1
10214,104,2
10214,69,3
10214,43,4
102140,36,1
102140,91,2
102140,17,3
102140,51,4
102141,60,1
102141,13,2
102141,27,3
102141,31,4
102148,60,1
102148,51,2
102148,0,3
102148,10,4
10215,87,1
10215,17,2
10215,84,3
10215,68,4
102150,23,1
102150,63,2
102150,51,3
102150,57,4
102152,65,1
102152,8,2
102152,103,3
102152,43,4
102153,80,1
102153,60,2
102153,27,3
102153,57,4
10216,78,1
10216,85,2
10216,6,3
10216,15,4
102167,23,1
102167,57,2
102167,64,3
102167,79,4
10217,31,1
10217,53,2
10217,39,3
10217,21,4
102170,46,1
102170,109,2
102170,4,3
102170,60,4
10218,21,1
10218,69,2
10218,1,3
10218,19,4
102185,23,1
102185,57,2
102185,35,3
102185,27,4
102189,60,1
102189,27,2
102189,0,3
102189,10,4
10219,81,1
10219,1,2
10219,79,3
10219,104,4
102190,27,1
102190,35,2
102190,32,3
102190,10,4
102191,88,1
102191,60,2
102191,27,3
102191,109,4
102194,13,1
102194,51,2
102194,11,3
102194,0,4
102195,86,1
102195,60,2
102195,23,3
102195,27,4
10220,38,1
10220,12,2
10220,105,3
10220,67,4
102201,37,1
102201,28,2
102201,4,3
102201,35,4
102205,52,1
102205,36,2
102205,65,3
102205,19,4
10221,8,1
10221,65,2
10221,40,3
10221,64,4
10222,80,1
10222,60,2
10222,36,3
10222,93,4
10223,32,1
10223,30,2
10223,35,3
10223,109,4
10224,1,1
10224,69,2
10224,43,3
10224,40,4
10225,69,1
10225,1,2
10225,79,3
10225,92,4
10226,13,1
10226,23,2
10226,60,3
10226,63,4
10227,109,1
10227,4,2
10227,11,3
10227,27,4
10228,51,1
10228,35,2
10228,17,3
10228,50,4
10229,69,1
10229,91,2
10229,11,3
10229,76,4
1023,75,1
1023,17,2
1023,97,3
1023,52,4
10230,1,1
10230,104,2
10230,43,3
10230,65,4
10231,70,1
10231,27,2
10231,35,3
10231,15,4
10232,34,1
10232,50,2
10232,17,3
10232,70,4
10233,70,1
10233,74,2
10233,15,3
10233,67,4
10234,23,1
10234,13,2
10234,51,3
10234,95,4
10235,13,1
10235,23,2
10235,51,3
10235,0,4
10236,57,1
10236,35,2
10236,51,3
10236,10,4
10237,103,1
10237,69,2
10237,75,3
10237,11,4
102370,80,1
102370,77,2
102370,38,3
102370,41,4
10238,77,1
10238,51,2
10238,95,3
10238,10,4
102384,13,1
102384,61,2
102384,25,3
102384,5,4
102386,61,1
102386,25,2
102386,70,3
102386,57,4
10239,17,1
10239,68,2
10239,95,3
10239,2,4
1024,39,1
1024,93,2
1024,47,3
1024,55,4
10240,35,1
10240,74,2
10240,57,3
10240,96,4
102400,27,1
102400,32,2
102400,10,3
102400,5,4
102402,5,1
102402,77,2
102402,35,3
102402,96,4
102403,30,1
102403,13,2
102403,96,3
102403,70,4
102404,15,1
102404,98,2
102404,10,3
102404,96,4
102406,26,1
102406,83,2
102406,96,3
102406,35,4
102407,83,1
102407,26,2
102407,96,3
102407,10,4
102408,72,1
102408,32,2
102408,6,3
102408,57,4
102409,78,1
102409,72,2
102409,6,3
102409,96,4
10241,65,1
10241,3,2
10241,11,3
10241,97,4
102411,30,1
102411,13,2
102411,50,3
102411,32,4
102412,88,1
102412,83,2
102412,31,3
102412,98,4
102413,88,1
102413,83,2
102413,67,3
102413,5,4
102416,74,1
102416,80,2
102416,96,3
102416,72,4
102417,45,1
102417,87,2
102417,8,3
102417,47,4
102418,3,1
102418,45,2
102418,55,3
102418,5,4
102419,79,1
102419,11,2
102419,104,3
102419,5,4
10242,3,1
10242,9,2
10242,68,3
10242,92,4
102420,53,1
102420,3,2
102420,5,3
102420,11,4
102422,32,1
102422,27,2
102422,98,3
102422,23,4
102423,27,1
102423,98,2
102423,23,3
102423,5,4
102424,98,1
102424,27,2
102424,5,3
102424,23,4
102426,98,1
102426,57,2
102426,10,3
102426,72,4
102427,32,1
102427,27,2
102427,98,3
102427,23,4
102428,87,1
102428,5,2
102428,7,3
102428,56,4
10243,3,1
10243,11,2
10243,34,3
10243,95,4
102430,5,1
102430,31,2
102430,69,3
102430,99,4
102431,36,1
102431,73,2
102431,16,3
102431,5,4
102432,73,1
102432,17,2
102432,5,3
102432,26,4
102434,27,1
102434,32,2
102434,5,3
102434,96,4
102435,27,1
102435,5,2
102435,10,3
102435,35,4
102436,98,1
102436,13,2
102436,57,3
102436,27,4
102437,60,1
102437,5,2
102437,27,3
102437,10,4
102438,60,1
102438,51,2
102438,63,3
102438,23,4
102439,23,1
102439,57,2
102439,5,3
102439,63,4
10244,57,1
10244,63,2
10244,50,3
10244,23,4
102440,5,1
102440,27,2
102440,0,3
102440,51,4
102444,26,1
102444,96,2
102444,99,3
102444,14,4
102445,86,1
102445,46,2
102445,32,3
102445,50,4
102448,34,1
102448,39,2
102448,0,3
102448,96,4
102449,88,1
102449,83,2
102449,0,3
102449,10,4
10245,32,1
10245,51,2
10245,10,3
10245,35,4
102450,83,1
102450,78,2
102450,32,3
102450,27,4
102452,49,1
102452,93,2
102452,15,3
102452,14,4
102453,63,1
102453,5,2
102453,51,3
102453,17,4
102454,5,1
102454,14,2
102454,38,3
102454,3,4
102457,87,1
102457,99,2
102457,71,3
102457,34,4
10246,23,1
10246,60,2
10246,63,3
10246,95,4
102461,84,1
102461,27,2
102461,35,3
102461,15,4
102462,42,1
102462,31,2
102462,32,3
102462,23,4
102469,83,1
102469,15,2
102469,71,3
102469,85,4
10247,6,1
10247,23,2
10247,78,3
10247,64,4
102478,73,1
102478,72,2
102478,8,3
102478,84,4
10248,75,1
10248,69,2
10248,64,3
10248,11,4
102481,83,1
102481,15,2
102481,96,3
102481,0,4
102485,72,1
102485,85,2
102485,30,3
102485,2,4
102488,15,1
102488,72,2
102488,26,3
102488,2,4
102489,53,1
102489,5,2
102489,15,3
102489,72,4
10249,6,1
10249,69,2
10249,78,3
10249,95,4
102491,52,1
102491,23,2
102491,15,3
102491,91,4
102496,15,1
102496,35,2
102496,10,3
102496,96,4
102497,12,1
102497,35,2
102497,15,3
102497,96,4
102498,15,1
102498,96,2
102498,70,3
102498,57,4
102499,83,1
102499,32,2
102499,72,3
102499,0,4
1025,3,1
1025,26,2
1025,55,3
1025,11,4
10250,104,1
10250,34,2
10250,97,3
10250,69,4
102502,58,1
102502,34,2
102502,39,3
102502,27,4
102506,39,1
102506,47,2
102506,55,3
102506,90,4
102509,58,1
102509,45,2
102509,30,3
102509,15,4
10251,1,1
10251,64,2
10251,43,3
10251,69,4
102510,4,1
102510,70,2
102510,27,3
102510,74,4
102511,23,1
102511,60,2
102511,37,3
102511,0,4
102513,90,1
102513,85,2
102513,53,3
102513,5,4
102514,4,1
102514,28,2
102514,70,3
102514,32,4
10252,78,1
10252,6,2
10252,81,3
10252,64,4
102522,5,1
102522,10,2
102522,63,3
102522,34,4
102525,98,1
102525,13,2
102525,38,3
102525,27,4
102526,35,1
102526,74,2
102526,50,3
102526,59,4
102527,32,1
102527,4,2
102527,60,3
102527,70,4
10253,78,1
10253,14,2
10253,105,3
10253,53,4
102539,3,1
102539,99,2
102539,61,3
102539,90,4
10254,63,1
10254,23,2
10254,51,3
10254,58,4
102540,45,1
102540,3,2
102540,9,3
102540,17,4
10255,31,1
10255,71,2
10255,97,3
10255,11,4
102558,62,1
102558,21,2
102558,53,3
102558,61,4
10256,57,1
10256,17,2
10256,23,3
10256,51,4
102562,94,1
102562,45,2
102562,39,3
102562,72,4
102564,5,1
102564,3,2
102564,9,3
102564,47,4
102565,5,1
102565,63,2
102565,60,3
102565,10,4
102566,109,1
102566,5,2
102566,4,3
102566,60,4
102569,30,1
102569,5,2
102569,60,3
102569,13,4
10257,91,1
10257,80,2
10257,23,3
10257,42,4
102571,86,1
102571,60,2
102571,27,3
102571,98,4
102577,59,1
102577,53,2
102577,19,3
102577,55,4
10258,22,1
10258,8,2
10258,64,3
10258,11,4
102580,85,1
102580,15,2
102580,14,3
102580,59,4
102584,60,1
102584,105,2
102584,83,3
102584,72,4
10259,17,1
10259,74,2
10259,34,3
10259,57,4
1026,70,1
1026,35,2
1026,96,3
1026,0,4
10260,34,1
10260,2,2
10260,50,3
10260,95,4
102602,30,1
102602,23,2
102602,102,3
102602,60,4
102605,90,1
102605,84,2
102605,8,3
102605,5,4
10261,1,1
10261,47,2
10261,8,3
10261,65,4
10262,53,1
10262,65,2
10262,21,3
10262,69,4
102625,32,1
102625,5,2
102625,57,3
102625,10,4
102626,60,1
102626,5,2
102626,27,3
102626,72,4
102627,83,1
102627,5,2
102627,2,3
102627,72,4
10263,34,1
10263,57,2
10263,27,3
10263,17,4
102630,42,1
102630,64,2
102630,92,3
102630,79,4
102632,19,1
102632,11,2
102632,5,3
102632,71,4
102633,35,1
102633,14,2
102633,72,3
102633,59,4
102634,108,1
102634,45,2
102634,27,3
102634,57,4
102635,89,1
102635,98,2
102635,43,3
102635,64,4
102636,11,1
102636,5,2
102636,108,3
102636,97,4
102637,71,1
102637,75,2
102637,5,3
102637,64,4
102638,1,1
102638,64,2
102638,43,3
102638,79,4
102639,75,1
102639,71,2
102639,11,3
102639,5,4
10264,34,1
10264,17,2
10264,72,3
10264,57,4
102640,71,1
102640,39,2
102640,5,3
102640,97,4
102644,30,1
102644,35,2
102644,13,3
102644,41,4
102647,42,1
102647,78,2
102647,16,3
102647,70,4
102648,42,1
102648,16,2
102648,81,3
102648,78,4
10265,23,1
10265,15,2
10265,63,3
10265,34,4
102650,52,1
102650,109,2
102650,40,3
102650,29,4
102651,83,1
102651,98,2
102651,32,3
102651,10,4
102655,41,1
102655,80,2
102655,51,3
102655,10,4
102656,80,1
102656,60,2
102656,10,3
102656,5,4
10266,17,1
10266,15,2
10266,57,3
10266,50,4
10267,1,1
10267,69,2
10267,92,3
10267,79,4
102670,74,1
102670,50,2
102670,5,3
102670,57,4
102672,63,1
102672,5,2
102672,98,3
102672,46,4
102673,39,1
102673,57,2
102673,98,3
102673,60,4
102674,63,1
102674,23,2
102674,98,3
102674,5,4
102675,27,1
102675,5,2
102675,10,3
102675,13,4
102676,86,1
102676,60,2
102676,27,3
102676,10,4
102677,63,1
102677,39,2
102677,85,3
102677,5,4
10268,23,1
10268,74,2
10268,30,3
10268,50,4
102682,46,1
102682,70,2
102682,35,3
102682,0,4
102684,15,1
102684,27,2
102684,35,3
102684,57,4
102685,108,1
102685,74,2
102685,50,3
102685,98,4
102686,46,1
102686,10,2
102686,13,3
102686,57,4
102687,50,1
102687,98,2
102687,10,3
102687,0,4
102688,46,1
102688,10,2
102688,79,3
102688,51,4
102689,15,1
102689,27,2
102689,60,3
102689,52,4
10269,65,1
10269,84,2
10269,90,3
10269,8,4
102690,23,1
102690,60,2
102690,79,3
102690,105,4
102692,57,1
102692,0,2
102692,10,3
102692,63,4
102693,80,1
102693,46,2
102693,63,3
102693,51,4
102694,46,1
102694,10,2
102694,23,3
102694,50,4
102695,60,1
102695,57,2
102695,5,3
102695,78,4
102696,80,1
102696,74,2
102696,105,3
102696,10,4
102697,80,1
102697,5,2
102697,63,3
102697,23,4
102699,41,1
102699,88,2
102699,10,3
102699,0,4
1027,37,1
1027,105,2
1027,74,3
1027,10,4
10270,65,1
10270,84,2
10270,90,3
10270,8,4
102702,23,1
102702,63,2
102702,5,3
102702,57,4
102703,86,1
102703,60,2
102703,13,3
102703,27,4
102704,80,1
102704,46,2
102704,83,3
102704,32,4
102705,35,1
102705,27,2
102705,57,3
102705,77,4
102706,41,1
102706,82,2
102706,27,3
102706,57,4
102707,50,1
102707,98,2
102707,72,3
102707,83,4
102709,46,1
102709,10,2
102709,98,3
102709,63,4
10271,109,1
10271,17,2
10271,51,3
10271,57,4
102710,98,1
102710,60,2
102710,10,3
102710,0,4
102713,50,1
102713,23,2
102713,95,3
102713,39,4
102714,27,1
102714,60,2
102714,86,3
102714,23,4
102715,50,1
102715,0,2
102715,10,3
102715,13,4
10272,84,1
10272,74,2
10272,8,3
10272,70,4
10273,69,1
10273,9,2
10273,97,3
10273,11,4
102730,64,1
102730,5,2
102730,79,3
102730,1,4
102731,104,1
102731,5,2
102731,64,3
102731,19,4
102732,5,1
102732,43,2
102732,79,3
102732,104,4
102733,5,1
102733,103,2
102733,104,3
102733,64,4
102734,92,1
102734,5,2
102734,43,3
102734,55,4
102735,69,1
102735,92,2
102735,5,3
102735,11,4
102736,35,1
102736,5,2
102736,50,3
102736,72,4
102737,5,1
102737,103,2
102737,1,3
102737,79,4
10274,23,1
10274,70,2
10274,63,3
10274,109,4
10275,1,1
10275,69,2
10275,95,3
10275,21,4
102756,71,1
102756,5,2
102756,104,3
102756,92,4
10276,84,1
10276,27,2
10276,70,3
10276,0,4
102768,27,1
102768,70,2
102768,98,3
102768,10,4
10277,39,1
10277,71,2
10277,63,3
10277,74,4
102779,52,1
102779,73,2
102779,13,3
102779,10,4
10278,58,1
10278,34,2
10278,51,3
10278,50,4
102780,50,1
102780,5,2
102780,27,3
102780,35,4
102781,64,1
102781,5,2
102781,51,3
102781,98,4
102782,5,1
102782,35,2
102782,15,3
102782,10,4
102783,23,1
102783,60,2
102783,63,3
102783,57,4
102784,27,1
102784,98,2
102784,10,3
102784,35,4
102786,91,1
102786,57,2
102786,46,3
102786,89,4
10279,17,1
10279,51,2
10279,34,3
10279,77,4
102799,93,1
102799,39,2
102799,14,3
102799,8,4
1028,81,1
1028,84,2
1028,89,3
1028,31,4
102800,36,1
102800,80,2
102800,94,3
102800,17,4
102801,17,1
102801,18,2
102801,59,3
102801,11,4
102803,80,1
102803,37,2
102803,46,3
102803,73,4
102804,105,1
102804,46,2
102804,31,3
102804,85,4
102806,9,1
102806,5,2
102806,79,3
102806,104,4
102807,81,1
102807,5,2
102807,101,3
102807,11,4
102809,41,1
102809,70,2
102809,60,3
102809,27,4
10281,47,1
10281,90,2
10281,55,3
10281,6,4
102818,97,1
102818,11,2
102818,5,3
102818,92,4
102819,88,1
102819,5,2
102819,19,3
102819,57,4
102823,63,1
102823,60,2
102823,5,3
102823,51,4
102824,69,1
102824,92,2
102824,11,3
102824,5,4
102827,5,1
102827,10,2
102827,51,3
102827,50,4
102828,75,1
102828,97,2
102828,5,3
102828,11,4
102833,34,1
102833,25,2
102833,61,3
102833,5,4
102836,60,1
102836,13,2
102836,40,3
102836,86,4
102840,75,1
102840,69,2
102840,5,3
102840,11,4
102843,37,1
102843,27,2
102843,10,3
102843,63,4
102856,94,1
102856,61,2
102856,7,3
102856,47,4
102857,97,1
102857,98,2
102857,103,3
102857,75,4
10286,83,1
10286,31,2
10286,32,3
10286,30,4
102860,60,1
102860,15,2
102860,57,3
102860,96,4
102861,83,1
102861,27,2
102861,10,3
102861,72,4
10287,37,1
10287,57,2
10287,59,3
10287,0,4
102880,77,1
102880,35,2
102880,10,3
102880,27,4
10289,40,1
10289,90,2
10289,11,3
10289,89,4
1029,70,1
1029,4,2
1029,10,3
1029,35,4
102902,4,1
102902,46,2
102902,50,3
102902,10,4
102906,32,1
102906,13,2
102906,51,3
102906,98,4
102911,26,1
102911,38,2
102911,65,3
102911,73,4
102913,73,1
102913,26,2
102913,36,3
102913,95,4
102917,15,1
102917,72,2
102917,2,3
102917,5,4
102921,80,1
102921,91,2
102921,95,3
102921,68,4
102922,80,1
102922,98,2
102922,91,3
102922,95,4
102923,80,1
102923,91,2
102923,98,3
102923,42,4
102930,67,1
102930,5,2
102930,15,3
102930,27,4
102931,83,1
102931,96,2
102931,5,3
102931,26,4
102932,5,1
102932,67,2
102932,85,3
102932,15,4
102933,36,1
102933,5,2
102933,99,3
102933,15,4
102934,5,1
102934,36,2
102934,56,3
102934,15,4
102935,5,1
102935,36,2
102935,26,3
102935,67,4
102936,67,1
102936,26,2
102936,52,3
102936,85,4
102937,5,1
102937,67,2
102937,85,3
102937,26,4
102939,58,1
102939,5,2
102939,99,3
102939,72,4
10294,80,1
10294,51,2
10294,70,3
10294,17,4
102940,80,1
102940,5,2
102940,73,3
102940,93,4
102941,68,1
102941,5,2
102941,87,3
102941,99,4
102942,39,1
102942,87,2
102942,5,3
102942,58,4
102949,97,1
102949,69,2
102949,11,3
102949,71,4
10295,82,1
10295,41,2
10295,70,3
10295,51,4
102952,65,1
102952,5,2
102952,97,3
102952,11,4
102955,50,1
102955,5,2
102955,83,3
102955,2,4
102958,81,1
102958,5,2
102958,60,3
102958,79,4
102959,26,1
102959,5,2
102959,83,3
102959,10,4
10296,78,1
10296,109,2
10296,16,3
10296,81,4
102960,5,1
102960,59,2
102960,87,3
102960,19,4
102961,35,1
102961,5,2
102961,27,3
102961,13,4
102964,65,1
102964,48,2
102964,25,3
102964,2,4
102968,80,1
102968,5,2
102968,58,3
102968,73,4
102969,5,1
102969,58,2
102969,31,3
102969,73,4
10297,77,1
10297,6,2
10297,51,3
10297,0,4
102970,2,1
102970,26,2
102970,50,3
102970,72,4
102978,19,1
102978,5,2
102978,11,3
102978,97,4
10298,6,1
10298,51,2
10298,27,3
10298,17,4
102983,69,1
102983,5,2
102983,104,3
102983,79,4
102984,69,1
102984,71,2
102984,5,3
102984,92,4
102985,80,1
102985,83,2
102985,32,3
102985,23,4
